EmployeeID,Age,Gender,MaritalStatus,Education_Level,EducationField,BusinessTravel,Department,Commute,MonthlyIncome,MonthlyRate,DailyRate,HourlyRate,Grade,Role,Satisfaction,NumCompaniesWorked,OverTime,TotalExperienceYears,YearsInCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithLineManager,Attrition
1310,39,Male,Single,3,Health Science,rarely,Research & Development,23,3904,22154,360,93,1,Research Scientist,1,0,No,6,5,2,0,3,Yes
1311,30,Female,Married,3,Engineering,rarely,Research & Development,6,4627,23631,1138,48,2,Laboratory Technician,4,0,No,10,9,2,6,7,No
1312,36,Female,Married,4,Engineering,rarely,Research & Development,10,7094,5747,325,63,3,Healthcare Representative,3,3,No,10,7,7,1,7,No
1314,46,Female,Single,2,Social Sciences,rarely,Human Resources,1,3423,22957,991,44,1,Human Resources,1,6,No,10,7,6,5,7,No
1315,28,Female,Married,3,Social Sciences,none,Research & Development,1,6674,16392,1476,55,2,Laboratory Technician,4,0,No,10,9,8,7,5,No
1317,50,Female,Married,3,Social Sciences,rarely,Research & Development,28,16880,22422,1322,43,4,Research Director,1,4,Yes,25,3,2,1,2,No
1318,40,Male,Single,4,Business,rarely,Sales,25,9094,17235,299,57,3,Sales Executive,2,2,Yes,9,5,4,1,0,Yes
1319,52,Male,Single,3,Social Sciences,rarely,Sales,5,8446,21534,1030,64,3,Sales Executive,2,9,Yes,10,8,7,7,7,Yes
1321,30,Female,Married,4,Health Science,rarely,Research & Development,17,11916,25927,634,95,3,Manager,1,1,Yes,9,9,1,0,8,No
1322,39,Male,Single,2,Social Sciences,rarely,Research & Development,18,4534,13352,524,32,2,Manufacturing Director,3,0,No,9,8,7,1,7,No
1324,31,Female,Divorced,4,Social Sciences,none,Sales,2,9852,8935,587,57,3,Sales Executive,3,1,Yes,10,10,8,9,6,No
1329,41,Male,Single,2,Health Science,none,Sales,10,6151,22074,256,40,2,Sales Executive,2,1,No,19,19,2,11,9,No
1331,31,Female,Single,3,Social Sciences,frequently,Sales,1,2302,8319,1060,54,1,Sales Representative,2,1,Yes,3,3,2,2,2,Yes
1333,44,Male,Married,3,Social Sciences,rarely,Research & Development,3,2362,14669,935,89,1,Laboratory Technician,1,4,No,10,3,2,1,2,Yes
1334,42,Male,Married,1,Social Sciences,none,Research & Development,2,17861,26582,495,37,4,Manager,3,0,Yes,21,20,8,2,10,No
1336,55,Female,Married,2,Health Science,rarely,Research & Development,2,19187,6992,282,58,5,Manager,3,4,No,23,19,9,9,11,No
1338,56,Male,Single,4,Social Sciences,rarely,Human Resources,8,19717,4022,206,99,5,Manager,2,6,No,36,7,3,7,7,No
1340,40,Male,Divorced,2,Social Sciences,none,Research & Development,16,3544,8532,458,74,1,Research Scientist,3,9,No,6,4,2,0,0,No
1344,34,Male,Divorced,3,Social Sciences,rarely,Research & Development,9,8500,5494,943,86,3,Healthcare Representative,4,0,No,10,9,7,1,6,No
1346,40,Male,Single,3,Social Sciences,rarely,Research & Development,2,4661,22455,523,98,2,Research Scientist,4,1,No,9,9,8,8,8,No
1349,41,Female,Divorced,3,Business,frequently,Sales,1,4103,4297,1018,66,2,Sales Executive,1,0,No,10,9,3,1,7,No
1350,35,Male,Single,4,Social Sciences,frequently,Research & Development,4,4249,2690,482,87,2,Research Scientist,3,1,Yes,9,9,6,1,1,No
1352,51,Male,Divorced,3,Social Sciences,rarely,Human Resources,5,14026,17588,770,84,4,Manager,2,1,Yes,33,33,9,0,10,No
1355,38,Female,Divorced,2,Social Sciences,rarely,Sales,2,6893,19461,1009,31,2,Sales Executive,1,3,No,11,7,7,1,7,No
1356,34,Female,Single,2,Health Science,rarely,Sales,15,6125,23553,507,66,2,Sales Executive,1,1,No,10,10,8,9,6,No
1358,25,Male,Married,1,Health Science,rarely,Research & Development,19,3669,9075,882,67,1,Laboratory Technician,4,3,No,7,3,2,1,2,No
1360,58,Female,Married,4,Health Science,rarely,Research & Development,7,10008,12023,601,53,3,Manufacturing Director,1,7,Yes,31,10,9,5,9,Yes
1361,40,Male,Married,4,Social Sciences,rarely,Research & Development,1,2387,6762,329,88,1,Laboratory Technician,2,3,No,7,4,2,0,3,No
1362,36,Female,Married,3,Business,frequently,Sales,7,4639,2261,607,83,2,Sales Executive,1,2,No,17,15,7,6,13,No
1363,48,Male,Single,3,Social Sciences,rarely,Research & Development,4,7898,18706,855,54,3,Manufacturing Director,4,1,No,11,10,9,0,8,No
1364,27,Female,Married,3,Health Science,rarely,Sales,11,2534,6527,1291,98,1,Sales Representative,4,8,No,5,1,0,0,0,No
1367,51,Female,Single,2,Engineering,rarely,Research & Development,11,13142,24439,1405,82,4,Manufacturing Director,2,3,No,29,5,2,0,3,No
1368,18,Female,Single,3,Social Sciences,none,Research & Development,1,1611,19305,1124,97,1,Laboratory Technician,4,1,No,0,0,0,0,0,No
1369,35,Female,Married,3,Health Science,rarely,Research & Development,1,5363,10846,817,60,2,Laboratory Technician,4,0,No,10,9,7,0,0,No
1371,27,Male,Single,1,Social Sciences,frequently,Sales,2,5071,20392,793,43,2,Sales Executive,4,3,No,8,6,2,0,0,No
1372,55,Male,Single,4,Business,rarely,Sales,13,13695,9277,267,85,4,Sales Executive,3,6,Yes,24,19,7,3,8,Yes
1373,56,Male,Married,3,Social Sciences,rarely,Research & Development,23,13402,18235,1369,68,4,Manufacturing Director,2,4,Yes,33,19,16,15,9,No
1374,34,Female,Divorced,1,Engineering,none,Research & Development,26,2029,15891,999,92,1,Research Scientist,3,1,No,5,5,4,0,0,No
1375,40,Female,Divorced,1,Health Science,rarely,Research & Development,2,6377,13888,1202,89,2,Healthcare Representative,3,5,No,15,12,11,11,8,No
1377,34,Male,Married,3,Health Science,rarely,Research & Development,29,5429,17491,285,86,2,Laboratory Technician,3,4,No,10,8,7,7,7,No
1379,31,Female,Single,3,Social Sciences,frequently,Sales,2,2785,11882,703,90,1,Sales Representative,4,7,No,3,1,0,0,0,Yes
1380,35,Female,Married,4,Business,frequently,Sales,18,4614,23288,662,67,2,Sales Executive,3,0,Yes,5,4,2,3,2,Yes
1382,38,Male,Divorced,3,Social Sciences,frequently,Research & Development,7,2610,15748,693,57,1,Research Scientist,3,1,No,4,4,2,0,3,No
1383,34,Female,Single,4,Engineering,rarely,Research & Development,2,6687,6163,404,98,2,Healthcare Representative,4,1,No,14,14,11,4,11,No
1387,28,Male,Married,3,Social Sciences,rarely,Sales,26,4724,24232,736,48,2,Sales Executive,1,1,No,5,5,3,0,4,No
1389,31,Male,Married,4,Health Science,rarely,Research & Development,22,6179,21057,330,98,2,Manufacturing Director,3,1,Yes,10,10,2,6,7,Yes
1390,39,Male,Married,4,Social Sciences,rarely,Sales,21,6120,3567,1498,44,2,Sales Executive,4,3,Yes,8,5,4,1,4,No
1391,51,Male,Married,3,Business,frequently,Sales,2,10596,15395,541,52,3,Sales Executive,2,2,No,14,4,2,3,2,No
1392,41,Female,Divorced,3,Social Sciences,frequently,Research & Development,22,5467,13953,1200,75,2,Research Scientist,4,3,Yes,12,6,2,3,3,No
1394,37,Male,Married,1,Social Sciences,rarely,Research & Development,4,2996,5182,1439,54,1,Research Scientist,3,7,Yes,8,6,4,1,3,No
1395,33,Male,Married,1,Social Sciences,frequently,Sales,5,9998,19293,1111,61,2,Sales Executive,4,6,No,8,5,4,1,2,No
1396,32,Male,Married,1,Business,rarely,Sales,2,4078,20497,499,36,2,Sales Executive,2,0,Yes,4,3,2,1,2,No
1397,39,Male,Married,2,Social Sciences,none,Research & Development,25,10920,3449,1485,71,3,Healthcare Representative,3,3,No,13,6,4,0,5,No
1399,25,Male,Married,1,Social Sciences,rarely,Sales,18,6232,12477,1372,93,2,Sales Executive,3,2,No,6,3,2,1,2,No
1401,52,Female,Married,2,Health Science,frequently,Research & Development,28,13247,9731,322,59,4,Manufacturing Director,3,2,Yes,24,5,3,0,2,No
1402,43,Female,Single,3,Health Science,rarely,Research & Development,6,4081,20003,930,73,2,Research Scientist,3,1,Yes,20,20,7,1,8,No
1403,27,Female,Married,3,Business,rarely,Sales,10,5769,7100,205,98,2,Sales Executive,4,1,Yes,6,6,2,4,4,No
1405,27,Female,Single,4,Social Sciences,rarely,Research & Development,17,2394,25681,135,51,1,Research Scientist,3,1,Yes,8,8,2,7,7,Yes
1407,26,Male,Single,1,Health Science,rarely,Research & Development,2,3904,4050,683,36,1,Research Scientist,4,0,No,5,4,3,1,1,No
1408,42,Female,Married,3,Human Resources,rarely,Human Resources,10,16799,16616,1147,31,4,Manager,1,0,No,21,20,7,0,9,No
1409,52,Female,Married,4,Other,rarely,Research & Development,8,2950,17363,258,54,1,Laboratory Technician,1,9,No,12,5,4,0,4,No
1411,37,Female,Single,3,Health Science,rarely,Research & Development,11,3629,19106,1462,94,1,Laboratory Technician,3,4,No,8,3,2,0,2,No
1412,35,Male,Single,2,Social Sciences,frequently,Research & Development,18,9362,19944,200,60,3,Manufacturing Director,4,2,No,10,2,2,2,2,No
1415,25,Male,Married,3,Engineering,rarely,Research & Development,1,3229,4910,949,81,1,Laboratory Technician,4,4,No,7,3,2,0,2,No
1417,26,Male,Single,3,Other,rarely,Research & Development,7,3578,23577,652,100,1,Laboratory Technician,1,0,No,8,7,7,0,7,No
1419,29,Male,Single,3,Other,rarely,Human Resources,17,7988,9769,332,51,3,Human Resources,1,1,No,10,10,9,0,9,No
1420,49,Male,Single,2,Social Sciences,frequently,Research & Development,28,4284,22710,1475,97,2,Laboratory Technician,1,3,No,20,4,3,1,3,Yes
1421,29,Female,Single,1,Other,frequently,Research & Development,14,7553,22930,337,84,3,Healthcare Representative,4,0,Yes,9,8,7,7,7,Yes
1422,54,Female,Single,3,Health Science,rarely,Research & Development,1,17328,5652,971,54,4,Research Director,4,6,No,29,20,7,12,7,No
1423,58,Female,Married,3,Health Science,rarely,Research & Development,1,19701,22456,1055,76,5,Research Director,1,3,Yes,32,9,8,1,5,No
1424,55,Male,Divorced,4,Health Science,rarely,Research & Development,1,14732,12414,1136,81,4,Research Director,4,2,No,31,7,7,0,0,No
1425,36,Female,Single,4,Business,rarely,Sales,3,9278,20763,1174,99,2,Sales Executive,2,3,Yes,15,5,4,0,1,No
1427,31,Female,Single,4,Social Sciences,frequently,Sales,1,1359,16154,667,50,1,Sales Representative,3,1,No,1,1,0,0,0,Yes
1428,30,Female,Divorced,4,Business,rarely,Sales,7,4779,12761,855,73,2,Sales Executive,1,7,No,8,3,2,0,2,No
1430,31,Female,Single,5,Social Sciences,rarely,Research & Development,8,16422,8847,182,93,4,Research Director,2,3,No,9,3,2,1,0,No
1431,34,Male,Divorced,4,Other,frequently,Research & Development,1,2996,20284,560,91,1,Research Scientist,1,5,No,10,4,3,1,3,No
1433,31,Female,Single,3,Social Sciences,rarely,Research & Development,8,1261,22262,202,34,1,Research Scientist,2,1,No,1,1,0,0,0,Yes
1434,27,Male,Married,1,Social Sciences,rarely,Research & Development,11,2099,7679,1377,91,1,Laboratory Technician,1,0,No,6,5,0,1,4,No
1435,36,Male,Single,4,Social Sciences,rarely,Research & Development,4,5810,22604,172,37,2,Laboratory Technician,4,1,No,10,10,4,1,8,No
1436,36,Female,Married,4,Business,rarely,Sales,16,5647,13494,329,98,2,Sales Executive,1,4,No,11,3,2,0,2,No
1438,47,Male,Married,3,Engineering,rarely,Research & Development,1,3420,10205,465,74,1,Research Scientist,4,7,No,17,6,5,1,2,No
1439,25,Male,Married,2,Social Sciences,rarely,Sales,9,4400,15182,383,68,1,Sales Representative,1,3,No,6,3,2,2,2,Yes
1440,37,Male,Single,2,Engineering,none,Research & Development,5,3500,25470,1413,84,1,Laboratory Technician,3,0,No,7,6,5,1,3,No
1441,56,Female,Married,2,Social Sciences,rarely,Research & Development,1,2066,10494,1255,90,1,Research Scientist,1,2,No,5,3,2,1,0,No
1443,47,Female,Married,4,Health Science,rarely,Research & Development,2,17169,26703,359,82,4,Research Director,3,3,No,26,20,17,5,6,No
1445,24,Female,Married,1,Health Science,rarely,Sales,4,4162,15211,1476,42,2,Sales Executive,3,1,Yes,5,5,4,0,3,No
1446,32,Male,Married,5,Business,rarely,Sales,7,9204,23343,601,97,2,Sales Executive,4,4,No,7,4,3,0,3,No
1447,34,Female,Married,3,Social Sciences,rarely,Research & Development,1,3294,3708,401,86,1,Laboratory Technician,2,5,No,7,5,4,0,2,No
1448,41,Male,Married,5,Health Science,rarely,Research & Development,5,2127,5561,1283,90,1,Research Scientist,3,2,Yes,7,4,2,0,3,No
1449,40,Male,Divorced,4,Other,none,Research & Development,9,3975,23099,663,81,2,Laboratory Technician,3,3,No,11,8,7,0,7,No
1453,31,Male,Divorced,2,Social Sciences,rarely,Sales,8,10793,8386,326,31,3,Sales Executive,4,1,No,13,13,7,9,9,No
1457,46,Male,Divorced,3,Business,rarely,Sales,9,10096,15986,377,52,3,Sales Executive,4,4,No,28,7,7,4,3,Yes
1458,39,Female,Single,3,Social Sciences,none,Research & Development,2,3646,17181,592,54,1,Laboratory Technician,1,2,Yes,11,1,0,0,0,Yes
1459,31,Female,Single,5,Social Sciences,frequently,Research & Development,1,7446,8931,1445,100,3,Manufacturing Director,2,1,No,10,10,8,4,7,Yes
1460,45,Male,Divorced,3,Health Science,rarely,Research & Development,20,10851,19863,1038,95,3,Healthcare Representative,1,2,Yes,24,7,7,0,7,No
1461,31,Female,Single,2,Health Science,rarely,Human Resources,8,2109,24609,1398,96,1,Human Resources,2,9,No,8,3,2,0,2,No
1464,31,Male,Married,3,Social Sciences,frequently,Research & Development,2,3722,21081,523,94,1,Laboratory Technician,4,6,Yes,7,2,2,2,2,Yes
1465,45,Male,Married,3,Engineering,rarely,Research & Development,29,9380,14720,1448,55,3,Manufacturing Director,4,4,Yes,10,3,1,1,2,No
1466,48,Male,Divorced,3,Business,rarely,Sales,7,5486,24795,1221,96,2,Sales Executive,1,4,No,15,2,2,2,2,No
1467,34,Female,Married,4,Engineering,rarely,Human Resources,9,2742,3072,1107,52,1,Human Resources,3,1,No,2,2,2,2,2,Yes
1468,40,Male,Divorced,1,Health Science,none,Research & Development,8,13757,25178,218,55,3,Research Director,2,2,No,16,9,8,4,8,No
1469,28,Male,Single,3,Health Science,rarely,Sales,5,8463,23490,866,84,2,Sales Executive,1,0,No,6,5,4,1,3,No
1471,44,Male,Single,3,Social Sciences,none,Research & Development,5,3162,7973,981,90,1,Laboratory Technician,3,3,No,7,5,2,0,3,No
1472,53,Male,Single,3,Health Science,rarely,Research & Development,2,16598,19764,447,39,4,Research Director,2,4,No,35,9,8,8,8,No
1473,49,Male,Married,4,Engineering,rarely,Research & Development,5,6651,21534,1495,96,2,Healthcare Representative,3,2,No,20,3,2,1,2,No
1474,40,Male,Divorced,3,Health Science,rarely,Research & Development,2,2345,8045,896,68,1,Research Scientist,3,2,No,8,3,1,1,2,No
1475,44,Male,Single,3,Social Sciences,rarely,Research & Development,20,3420,21158,1467,49,1,Research Scientist,2,1,No,6,5,2,1,3,No
1477,33,Male,Married,3,Health Science,frequently,Sales,7,4373,17456,430,54,2,Sales Executive,1,0,No,5,4,3,0,3,No
1478,34,Male,Single,3,Other,rarely,Sales,3,4759,15891,1326,81,2,Sales Executive,1,3,No,15,13,9,3,12,No
1479,30,Male,Married,1,Social Sciences,rarely,Sales,16,5301,2939,1358,96,2,Sales Executive,3,8,No,4,2,1,2,2,No
1480,42,Female,Single,2,Health Science,frequently,Research & Development,9,3673,16458,748,74,1,Laboratory Technician,4,1,No,12,12,9,5,8,No
1481,44,Female,Married,5,Business,frequently,Sales,1,4768,9282,383,79,2,Sales Executive,3,7,No,11,1,0,0,0,No
1482,30,Male,Divorced,3,Engineering,none,Research & Development,7,1274,7152,990,64,1,Research Scientist,3,1,No,1,1,0,0,0,No
1483,57,Male,Married,2,Social Sciences,rarely,Research & Development,1,4900,2721,405,93,2,Research Scientist,3,0,No,13,12,9,2,8,No
1484,49,Male,Divorced,4,Social Sciences,rarely,Research & Development,7,10466,20948,1490,35,3,Healthcare Representative,2,3,No,29,8,7,0,7,No
1485,34,Male,Divorced,3,Health Science,frequently,Research & Development,15,17007,11929,829,71,4,Research Director,1,7,No,16,14,8,6,9,No
1486,28,Male,Married,3,Engineering,frequently,Sales,1,2909,15747,1496,92,1,Sales Representative,3,3,No,5,3,2,1,2,Yes
1487,29,Female,Single,3,Engineering,frequently,Sales,13,5765,17485,115,51,2,Sales Executive,2,5,No,7,5,3,0,0,Yes
1489,34,Female,Single,4,Health Science,rarely,Sales,24,4599,7815,790,40,2,Sales Executive,2,0,Yes,16,15,9,10,10,Yes
1492,35,Male,Married,1,Social Sciences,rarely,Sales,7,2404,16192,660,76,1,Sales Representative,3,1,No,1,1,0,0,0,No
1494,24,Male,Single,3,Health Science,frequently,Research & Development,9,3172,16998,381,89,1,Laboratory Technician,1,2,Yes,4,0,0,0,0,Yes
1495,24,Female,Married,2,Social Sciences,none,Sales,13,2033,7103,830,78,1,Sales Representative,2,1,No,1,1,0,0,0,No
1496,44,Male,Single,1,Health Science,frequently,Research & Development,2,10209,19719,1193,86,3,Manufacturing Director,3,5,Yes,16,2,2,2,2,No
1497,29,Male,Divorced,3,Social Sciences,rarely,Sales,19,8620,23757,1246,77,2,Sales Executive,3,1,No,10,10,7,0,4,No
1499,30,Male,Divorced,3,Social Sciences,rarely,Human Resources,1,2064,15428,330,46,1,Human Resources,3,0,No,6,5,3,1,3,No
1501,55,Male,Married,4,Social Sciences,rarely,Research & Development,4,4035,16143,1229,30,2,Healthcare Representative,3,0,Yes,4,3,2,1,2,No
1502,33,Female,Married,4,Health Science,rarely,Research & Development,4,3838,8192,1099,82,1,Laboratory Technician,2,8,No,8,5,4,0,2,No
1503,47,Female,Married,3,Health Science,rarely,Sales,14,4591,24200,571,78,2,Sales Executive,3,3,Yes,11,5,4,1,2,No
1504,28,Male,Single,2,Health Science,frequently,Research & Development,2,2561,5355,289,38,1,Laboratory Technician,1,7,No,8,0,0,0,0,Yes
1506,28,Male,Divorced,3,Social Sciences,rarely,Research & Development,1,1563,12530,1423,72,1,Research Scientist,3,1,No,1,1,0,0,0,No
1507,28,Male,Single,3,Social Sciences,frequently,Sales,7,4898,11827,467,55,2,Sales Executive,1,0,No,5,4,2,1,3,No
1509,49,Female,Married,2,Health Science,rarely,Research & Development,3,4789,23070,271,43,2,Laboratory Technician,1,4,No,10,3,2,1,2,No
1513,29,Female,Married,1,Social Sciences,frequently,Research & Development,2,3180,4668,410,97,1,Laboratory Technician,2,0,No,4,3,2,0,2,No
1514,28,Male,Married,1,Social Sciences,rarely,Research & Development,29,6549,3173,1083,96,2,Manufacturing Director,2,1,No,8,8,6,1,7,No
1515,33,Male,Single,5,Social Sciences,rarely,Research & Development,8,6388,22049,516,69,2,Healthcare Representative,3,2,Yes,14,0,0,0,0,No
1516,32,Male,Single,3,Health Science,rarely,Research & Development,10,11244,21072,495,64,3,Manager,4,2,No,10,5,2,0,0,No
1520,54,Female,Divorced,4,Health Science,frequently,Research & Development,11,16032,24456,1050,87,4,Manager,4,3,No,26,14,9,1,12,No
1522,29,Male,Single,4,Engineering,rarely,Research & Development,1,2362,7568,224,100,1,Research Scientist,1,6,No,11,9,7,0,7,Yes
1523,44,Male,Married,3,Social Sciences,rarely,Research & Development,28,16328,22074,136,32,4,Research Director,1,3,No,24,20,6,14,17,No
1525,39,Female,Single,3,Social Sciences,rarely,Research & Development,6,8376,9150,1089,32,3,Manufacturing Director,2,4,No,9,2,0,2,2,No
1527,46,Female,Married,3,Social Sciences,rarely,Sales,3,16606,11380,228,51,4,Manager,2,8,No,23,13,12,5,1,No
1529,35,Female,Single,3,Social Sciences,rarely,Research & Development,16,8606,21195,1029,91,3,Healthcare Representative,2,1,No,11,11,8,3,3,No
1533,23,Male,Single,1,Social Sciences,rarely,Research & Development,20,2272,24812,507,97,2,Laboratory Technician,3,0,No,5,4,3,1,2,No
1534,40,Male,Single,4,Social Sciences,rarely,Research & Development,9,2018,21831,676,86,1,Laboratory Technician,1,3,No,15,5,4,1,0,Yes
1535,34,Male,Married,3,Engineering,rarely,Sales,1,7083,12288,971,64,3,Sales Executive,3,1,Yes,10,10,9,8,6,No
1537,31,Female,Single,3,Social Sciences,frequently,Research & Development,3,4084,4156,561,33,1,Research Scientist,3,1,No,7,7,2,7,7,Yes
1539,50,Male,Single,5,Health Science,frequently,Research & Development,22,14411,24450,333,88,4,Research Director,4,1,Yes,32,32,6,13,9,No
1541,34,Male,Married,2,Engineering,rarely,Sales,7,2308,4944,1440,55,1,Sales Representative,3,0,Yes,12,11,10,5,7,No
1542,42,Male,Married,3,Health Science,rarely,Research & Development,2,4841,24052,1210,68,1,Laboratory Technician,2,4,No,4,1,0,0,0,No
1543,37,Male,Married,3,Health Science,rarely,Research & Development,13,4285,3031,674,47,2,Research Scientist,4,1,No,10,10,8,3,7,No
1544,29,Female,Married,1,Other,rarely,Research & Development,8,9715,7288,441,39,2,Healthcare Representative,1,3,No,9,7,7,0,7,No
1545,33,Male,Single,3,Social Sciences,rarely,Research & Development,25,4320,24152,575,44,2,Manufacturing Director,2,1,No,5,5,3,0,2,No
1546,45,Male,Married,3,Engineering,rarely,Research & Development,28,2132,4585,950,97,1,Research Scientist,4,4,No,8,5,4,0,3,No
1547,42,Male,Married,3,Social Sciences,frequently,Research & Development,2,10124,18611,288,40,3,Healthcare Representative,4,2,Yes,24,20,8,13,9,No
1548,40,Male,Married,2,Health Science,rarely,Sales,9,5473,19345,1342,47,2,Sales Executive,1,0,No,9,8,4,7,1,No
1549,33,Male,Married,4,Social Sciences,rarely,Research & Development,28,5207,22949,589,79,2,Laboratory Technician,3,1,Yes,15,15,14,5,7,No
